CustomerID	AccountNumber	CustomerType	SalesOrderID	OrderDate	TotalDue
15359	AW00015359	I	66231	2004-03-15 00:00:00	56.86
14432	AW00014432	I	66232	2004-03-15 00:00:00	24.29
15813	AW00015813	I	66233	2004-03-15 00:00:00	34.22
15707	AW00015707	I	66234	2004-03-15 00:00:00	38.67
14840	AW00014840	I	66235	2004-03-15 00:00:00	137
22837	AW00022837	I	66236	2004-03-15 00:00:00	77.32
26405	AW00026405	I	66237	2004-03-15 00:00:00	40.08
24119	AW00024119	I	66238	2004-03-15 00:00:00	15.45
11215	AW00011215	I	66239	2004-03-15 00:00:00	82.85
14873	AW00014873	I	66240	2004-03-15 00:00:00	24.29
16066	AW00016066	I	66241	2004-03-15 00:00:00	676.19
16069	AW00016069	I	66242	2004-03-15 00:00:00	640.87
14852	AW00014852	I	66243	2004-03-15 00:00:00	850.29
15948	AW00015948	I	66244	2004-03-15 00:00:00	2552.52
11485	AW00011485	I	66245	2004-03-15 00:00:00	1381.07
11493	AW00011493	I	66246	2004-03-15 00:00:00	1357.86
28733	AW00028733	I	66247	2004-03-15 00:00:00	2659.78
23660	AW00023660	I	66248	2004-03-15 00:00:00	1918.26
15435	AW00015435	I	66249	2004-03-15 00:00:00	1911.62
26142	AW00026142	I	66250	2004-03-15 00:00:00	1292.25
15120	AW00015120	I	66251	2004-03-15 00:00:00	2604.79
21555	AW00021555	I	66252	2004-03-15 00:00:00	2799.99
24790	AW00024790	I	66253	2004-03-15 00:00:00	2688.51
17372	AW00017372	I	66254	2004-03-15 00:00:00	1911.62
18088	AW00018088	I	66255	2004-03-15 00:00:00	1918.26
27890	AW00027890	I	66256	2004-03-15 00:00:00	620.44
24077	AW00024077	I	66257	2004-03-15 00:00:00	650.8
26978	AW00026978	I	66258	2004-03-15 00:00:00	612.14
29457	AW00029457	I	66259	2004-03-15 00:00:00	835.74
13106	AW00013106	I	66260	2004-03-15 00:00:00	1382.49
12348	AW00012348	I	66261	2004-03-15 00:00:00	2688.51
12670	AW00012670	I	66262	2004-03-15 00:00:00	2634.4
18157	AW00018157	I	66154	2004-03-14 00:00:00	2650.86
12048	AW00012048	I	66155	2004-03-14 00:00:00	65.17
11855	AW00011855	I	66156	2004-03-14 00:00:00	55.24
11091	AW00011091	I	66157	2004-03-14 00:00:00	38.66
12359	AW00012359	I	66158	2004-03-14 00:00:00	71.79
25123	AW00025123	I	66159	2004-03-14 00:00:00	44.18
27975	AW00027975	I	66160	2004-03-14 00:00:00	92.23
18185	AW00018185	I	66161	2004-03-14 00:00:00	2576.8
21108	AW00021108	I	66162	2004-03-14 00:00:00	905.53
11277	AW00011277	I	66163	2004-03-14 00:00:00	34.55
20740	AW00020740	I	66164	2004-03-14 00:00:00	66.28
21626	AW00021626	I	66165	2004-03-14 00:00:00	149.15
21806	AW00021806	I	66166	2004-03-14 00:00:00	16.55
20287	AW00020287	I	66167	2004-03-14 00:00:00	159.64
20332	AW00020332	I	66168	2004-03-14 00:00:00	87.27
18425	AW00018425	I	66169	2004-03-14 00:00:00	5.51
19816	AW00019816	I	66170	2004-03-14 00:00:00	137
19644	AW00019644	I	66171	2004-03-14 00:00:00	5.51
16130	AW00016130	I	66172	2004-03-14 00:00:00	68.47
16911	AW00016911	I	66173	2004-03-14 00:00:00	65.17
14349	AW00014349	I	66174	2004-03-14 00:00:00	62.95
17867	AW00017867	I	66175	2004-03-14 00:00:00	62.95
19261	AW00019261	I	66176	2004-03-14 00:00:00	91.68
22385	AW00022385	I	66177	2004-03-14 00:00:00	65.17
21670	AW00021670	I	66178	2004-03-14 00:00:00	163.29
13838	AW00013838	I	66179	2004-03-14 00:00:00	76.21
27332	AW00027332	I	66180	2004-03-14 00:00:00	8.04
11636	AW00011636	I	66181	2004-03-14 00:00:00	82.85
11157	AW00011157	I	66182	2004-03-14 00:00:00	38.67
11656	AW00011656	I	66183	2004-03-14 00:00:00	82.85
13365	AW00013365	I	66184	2004-03-14 00:00:00	26.82
19831	AW00019831	I	66185	2004-03-14 00:00:00	640.87
12882	AW00012882	I	66186	2004-03-14 00:00:00	2598.92
17400	AW00017400	I	66187	2004-03-14 00:00:00	2576.8
16004	AW00016004	I	66188	2004-03-14 00:00:00	2782.67
16078	AW00016078	I	66189	2004-03-14 00:00:00	2634.26
15969	AW00015969	I	66190	2004-03-14 00:00:00	2571.29
23656	AW00023656	I	66191	2004-03-14 00:00:00	1879.59
23661	AW00023661	I	66192	2004-03-14 00:00:00	1966.31
27599	AW00027599	I	66193	2004-03-14 00:00:00	666.86
12572	AW00012572	I	66194	2004-03-14 00:00:00	596.69
29255	AW00029255	I	66195	2004-03-14 00:00:00	896.51
26539	AW00026539	I	66196	2004-03-14 00:00:00	2674.48
24787	AW00024787	I	66197	2004-03-14 00:00:00	2644.33
21264	AW00021264	I	66198	2004-03-14 00:00:00	1238.14
18086	AW00018086	I	66199	2004-03-14 00:00:00	1904.98
20857	AW00020857	I	66200	2004-03-14 00:00:00	1238.14
20843	AW00020843	I	66201	2004-03-14 00:00:00	1238.14
17866	AW00017866	I	66202	2004-03-14 00:00:00	1918.26
12607	AW00012607	I	66203	2004-03-14 00:00:00	650.8
27852	AW00027852	I	66204	2004-03-14 00:00:00	635.35
13105	AW00013105	I	66205	2004-03-14 00:00:00	1369.17
14230	AW00014230	I	66206	2004-03-14 00:00:00	1428.56
25737	AW00025737	I	66079	2004-03-13 00:00:00	1950.28
11212	AW00011212	I	66080	2004-03-13 00:00:00	132.6
25269	AW00025269	I	66081	2004-03-13 00:00:00	26.28
24610	AW00024610	I	66082	2004-03-13 00:00:00	44.18
19748	AW00019748	I	66083	2004-03-13 00:00:00	5.51
22916	AW00022916	I	66084	2004-03-13 00:00:00	65.17
19675	AW00019675	I	66085	2004-03-13 00:00:00	219.88
29121	AW00029121	I	66086	2004-03-13 00:00:00	77.32
28329	AW00028329	I	66087	2004-03-13 00:00:00	6.94
19570	AW00019570	I	66088	2004-03-13 00:00:00	32.03
16628	AW00016628	I	66089	2004-03-13 00:00:00	168.62
13821	AW00013821	I	66090	2004-03-13 00:00:00	2610.31
13765	AW00013765	I	66091	2004-03-13 00:00:00	2574.63
19029	AW00019029	I	66092	2004-03-13 00:00:00	2584.56
12474	AW00012474	I	66093	2004-03-13 00:00:00	2596.73
21107	AW00021107	I	66094	2004-03-13 00:00:00	891.47
17793	AW00017793	I	66095	2004-03-13 00:00:00	891.47
12063	AW00012063	I	66096	2004-03-13 00:00:00	55.24
28105	AW00028105	I	66097	2004-03-13 00:00:00	8.04
29260	AW00029260	I	66098	2004-03-13 00:00:00	108.25
11262	AW00011262	I	66099	2004-03-13 00:00:00	141.38
27113	AW00027113	I	66100	2004-03-13 00:00:00	86.15
27189	AW00027189	I	66101	2004-03-13 00:00:00	64.61
18320	AW00018320	I	66102	2004-03-13 00:00:00	171.22
27528	AW00027528	I	66103	2004-03-13 00:00:00	98.31
23814	AW00023814	I	66104	2004-03-13 00:00:00	33.14
11212	AW00011212	I	66105	2004-03-13 00:00:00	77.32
19525	AW00019525	I	66106	2004-03-13 00:00:00	44.45
22362	AW00022362	I	66107	2004-03-13 00:00:00	38.65
13330	AW00013330	I	66108	2004-03-13 00:00:00	16.55
27998	AW00027998	I	66109	2004-03-13 00:00:00	159.64
16801	AW00016801	I	66110	2004-03-13 00:00:00	60.75
28157	AW00028157	I	66111	2004-03-13 00:00:00	8.04
14600	AW00014600	I	66112	2004-03-13 00:00:00	44.18
13763	AW00013763	I	66113	2004-03-13 00:00:00	34.22
14959	AW00014959	I	66114	2004-03-13 00:00:00	44.18
15819	AW00015819	I	66115	2004-03-13 00:00:00	34.22
19358	AW00019358	I	66116	2004-03-13 00:00:00	15.45
19300	AW00019300	I	66117	2004-03-13 00:00:00	40.81
20057	AW00020057	I	66118	2004-03-13 00:00:00	53.01
22823	AW00022823	I	66119	2004-03-13 00:00:00	48.59
23637	AW00023637	I	66120	2004-03-13 00:00:00	31.47
23598	AW00023598	I	66121	2004-03-13 00:00:00	35.67
22708	AW00022708	I	66122	2004-03-13 00:00:00	98.31
11566	AW00011566	I	66123	2004-03-13 00:00:00	32.03
13791	AW00013791	I	66124	2004-03-13 00:00:00	40.08
27174	AW00027174	I	66125	2004-03-13 00:00:00	8.04
11269	AW00011269	I	66126	2004-03-13 00:00:00	44.19
12920	AW00012920	I	66127	2004-03-13 00:00:00	62.96
16071	AW00016071	I	66128	2004-03-13 00:00:00	62.95
16065	AW00016065	I	66129	2004-03-13 00:00:00	632.35
12898	AW00012898	I	66130	2004-03-13 00:00:00	2630.42
15852	AW00015852	I	66131	2004-03-13 00:00:00	2696.19
15521	AW00015521	I	66132	2004-03-13 00:00:00	2640.91
13264	AW00013264	I	66133	2004-03-13 00:00:00	858.96
25961	AW00025961	I	66134	2004-03-13 00:00:00	1276.81
27693	AW00027693	I	66135	2004-03-13 00:00:00	596.69
24170	AW00024170	I	66136	2004-03-13 00:00:00	635.35
14302	AW00014302	I	66137	2004-03-13 00:00:00	2571.29
13994	AW00013994	I	66138	2004-03-13 00:00:00	2715.35
21394	AW00021394	I	66139	2004-03-13 00:00:00	2735.92
11035	AW00011035	I	66140	2004-03-13 00:00:00	2563.59
22765	AW00022765	I	66141	2004-03-13 00:00:00	2652.38
26708	AW00026708	I	66142	2004-03-13 00:00:00	2688.51
25952	AW00025952	I	66143	2004-03-13 00:00:00	1352.34
27073	AW00027073	I	66144	2004-03-13 00:00:00	2634.4
23369	AW00023369	I	66145	2004-03-13 00:00:00	672.9
21151	AW00021151	I	66146	2004-03-13 00:00:00	1276.81
21153	AW00021153	I	66147	2004-03-13 00:00:00	1268.29
20782	AW00020782	I	66148	2004-03-13 00:00:00	1323.14
28395	AW00028395	I	66149	2004-03-13 00:00:00	1303.31
15933	AW00015933	I	66150	2004-03-13 00:00:00	2710.61
16263	AW00016263	I	66151	2004-03-13 00:00:00	2634.4
11482	AW00011482	I	66152	2004-03-13 00:00:00	2666.43
15929	AW00015929	I	66153	2004-03-13 00:00:00	2644.33
15169	AW00015169	I	66015	2004-03-12 00:00:00	937.56
17947	AW00017947	I	66016	2004-03-12 00:00:00	1934.83
22503	AW00022503	I	66017	2004-03-12 00:00:00	1961.89
18132	AW00018132	I	66018	2004-03-12 00:00:00	2580.14
12501	AW00012501	I	66019	2004-03-12 00:00:00	2591.18
16205	AW00016205	I	66020	2004-03-12 00:00:00	2560.25
18183	AW00018183	I	66021	2004-03-12 00:00:00	2588.93
18133	AW00018133	I	66022	2004-03-12 00:00:00	2647.54
13621	AW00013621	I	66023	2004-03-12 00:00:00	98.85
17303	AW00017303	I	66024	2004-03-12 00:00:00	97.75
17282	AW00017282	I	66025	2004-03-12 00:00:00	41.18
27144	AW00027144	I	66026	2004-03-12 00:00:00	44.19
21360	AW00021360	I	66027	2004-03-12 00:00:00	103.84
11758	AW00011758	I	66028	2004-03-12 00:00:00	6.94
13034	AW00013034	I	66029	2004-03-12 00:00:00	65.73
18136	AW00018136	I	66030	2004-03-12 00:00:00	2574.63
16475	AW00016475	I	66031	2004-03-12 00:00:00	2754.01
11201	AW00011201	I	66032	2004-03-12 00:00:00	98.31
29330	AW00029330	I	66033	2004-03-12 00:00:00	43.07
27225	AW00027225	I	66034	2004-03-12 00:00:00	31.47
11506	AW00011506	I	66035	2004-03-12 00:00:00	43.07
11832	AW00011832	I	66036	2004-03-12 00:00:00	55.24
14341	AW00014341	I	66037	2004-03-12 00:00:00	43.34
26535	AW00026535	I	66038	2004-03-12 00:00:00	71.79
25345	AW00025345	I	66039	2004-03-12 00:00:00	27.61
11185	AW00011185	I	66040	2004-03-12 00:00:00	217.61
22783	AW00022783	I	66041	2004-03-12 00:00:00	77.32
21716	AW00021716	I	66042	2004-03-12 00:00:00	16.55
18825	AW00018825	I	66043	2004-03-12 00:00:00	87.27
18531	AW00018531	I	66044	2004-03-12 00:00:00	5.51
18037	AW00018037	I	66045	2004-03-12 00:00:00	54.68
17888	AW00017888	I	66046	2004-03-12 00:00:00	33.13
21867	AW00021867	I	66047	2004-03-12 00:00:00	15.45
11213	AW00011213	I	66048	2004-03-12 00:00:00	82.85
13030	AW00013030	I	66049	2004-03-12 00:00:00	85.05
15781	AW00015781	I	66050	2004-03-12 00:00:00	2681.78
17175	AW00017175	I	66051	2004-03-12 00:00:00	2580.15
15542	AW00015542	I	66052	2004-03-12 00:00:00	2580.14
16079	AW00016079	I	66053	2004-03-12 00:00:00	2569.04
15941	AW00015941	I	66054	2004-03-12 00:00:00	2566.12
15952	AW00015952	I	66055	2004-03-12 00:00:00	2643.12
15959	AW00015959	I	66056	2004-03-12 00:00:00	2580.15
17778	AW00017778	I	66057	2004-03-12 00:00:00	830.23
26209	AW00026209	I	66058	2004-03-12 00:00:00	2634.4
15042	AW00015042	I	66059	2004-03-12 00:00:00	1918.26
26131	AW00026131	I	66060	2004-03-12 00:00:00	1292.25
14681	AW00014681	I	66061	2004-03-12 00:00:00	2598.92
14263	AW00014263	I	66062	2004-03-12 00:00:00	2574.64
12037	AW00012037	I	66063	2004-03-12 00:00:00	2742.91
14235	AW00014235	I	66064	2004-03-12 00:00:00	2571.29
29242	AW00029242	I	66065	2004-03-12 00:00:00	858.96
26718	AW00026718	I	66066	2004-03-12 00:00:00	2659.78
26698	AW00026698	I	66067	2004-03-12 00:00:00	2644.33
25909	AW00025909	I	66068	2004-03-12 00:00:00	1418.62
21144	AW00021144	I	66069	2004-03-12 00:00:00	1313.25
21155	AW00021155	I	66070	2004-03-12 00:00:00	1276.81
18050	AW00018050	I	66071	2004-03-12 00:00:00	1934.83
20845	AW00020845	I	66072	2004-03-12 00:00:00	1297.8
17862	AW00017862	I	66073	2004-03-12 00:00:00	1934.83
24027	AW00024027	I	66074	2004-03-12 00:00:00	620.92
28703	AW00028703	I	66075	2004-03-12 00:00:00	2673.06
11429	AW00011429	I	66076	2004-03-12 00:00:00	2688.51
14322	AW00014322	I	66077	2004-03-12 00:00:00	820.3
12341	AW00012341	I	66078	2004-03-12 00:00:00	2758.67
18139	AW00018139	I	65950	2004-03-11 00:00:00	2604.43
13783	AW00013783	I	65951	2004-03-11 00:00:00	2626.54
18131	AW00018131	I	65952	2004-03-11 00:00:00	2566.12
14686	AW00014686	I	65953	2004-03-11 00:00:00	27.61
15136	AW00015136	I	65954	2004-03-11 00:00:00	30.14
25263	AW00025263	I	65955	2004-03-11 00:00:00	66.82
20406	AW00020406	I	65956	2004-03-11 00:00:00	66.28
22151	AW00022151	I	65957	2004-03-11 00:00:00	147.51
28218	AW00028218	I	65958	2004-03-11 00:00:00	20.96
18137	AW00018137	I	65959	2004-03-11 00:00:00	2590.08
16448	AW00016448	I	65960	2004-03-11 00:00:00	2538.49
16262	AW00016262	I	65961	2004-03-11 00:00:00	2618.81
14709	AW00014709	I	65962	2004-03-11 00:00:00	905.53
11159	AW00011159	I	65963	2004-03-11 00:00:00	6.94
29003	AW00029003	I	65964	2004-03-11 00:00:00	5.51
28641	AW00028641	I	65965	2004-03-11 00:00:00	92.79
13941	AW00013941	I	65966	2004-03-11 00:00:00	32.03
11019	AW00011019	I	65967	2004-03-11 00:00:00	27.61
11520	AW00011520	I	65968	2004-03-11 00:00:00	33.68
13707	AW00013707	I	65969	2004-03-11 00:00:00	110.6
24974	AW00024974	I	65970	2004-03-11 00:00:00	110.6
12945	AW00012945	I	65971	2004-03-11 00:00:00	33.14
28575	AW00028575	I	65972	2004-03-11 00:00:00	77.34
13290	AW00013290	I	65973	2004-03-11 00:00:00	15.45
18498	AW00018498	I	65974	2004-03-11 00:00:00	60.75
11300	AW00011300	I	65975	2004-03-11 00:00:00	65.17
21489	AW00021489	I	65976	2004-03-11 00:00:00	8.04
19750	AW00019750	I	65977	2004-03-11 00:00:00	44.18
13879	AW00013879	I	65978	2004-03-11 00:00:00	24.29
13863	AW00013863	I	65979	2004-03-11 00:00:00	79.53
14687	AW00014687	I	65980	2004-03-11 00:00:00	89.46
19349	AW00019349	I	65981	2004-03-11 00:00:00	77.32
17215	AW00017215	I	65982	2004-03-11 00:00:00	35.33
22657	AW00022657	I	65983	2004-03-11 00:00:00	44.18
16468	AW00016468	I	65984	2004-03-11 00:00:00	70.69
19461	AW00019461	I	65985	2004-03-11 00:00:00	27.61
18018	AW00018018	I	65986	2004-03-11 00:00:00	57.43
23627	AW00023627	I	65987	2004-03-11 00:00:00	43.07
25631	AW00025631	I	65988	2004-03-11 00:00:00	43.07
23911	AW00023911	I	65989	2004-03-11 00:00:00	40.08
16543	AW00016543	I	65990	2004-03-11 00:00:00	15.45
14092	AW00014092	I	65991	2004-03-11 00:00:00	62.95
11814	AW00011814	I	65992	2004-03-11 00:00:00	46.72
12534	AW00012534	I	65993	2004-03-11 00:00:00	9.93
11565	AW00011565	I	65994	2004-03-11 00:00:00	38.66
12600	AW00012600	I	65995	2004-03-11 00:00:00	55.22
16080	AW00016080	I	65996	2004-03-11 00:00:00	626.83
14874	AW00014874	I	65997	2004-03-11 00:00:00	888.95
14757	AW00014757	I	65998	2004-03-11 00:00:00	927.63
15934	AW00015934	I	65999	2004-03-11 00:00:00	2613.28
15770	AW00015770	I	66000	2004-03-11 00:00:00	2648.62
15518	AW00015518	I	66001	2004-03-11 00:00:00	2576.8
12881	AW00012881	I	66002	2004-03-11 00:00:00	2574.64
15998	AW00015998	I	66003	2004-03-11 00:00:00	2621.02
26221	AW00026221	I	66004	2004-03-11 00:00:00	2673.06
11432	AW00011432	I	66005	2004-03-11 00:00:00	2728.3
21197	AW00021197	I	66006	2004-03-11 00:00:00	1918.26
27706	AW00027706	I	66007	2004-03-11 00:00:00	612.14
24176	AW00024176	I	66008	2004-03-11 00:00:00	662.41
27092	AW00027092	I	66009	2004-03-11 00:00:00	2705.08
23394	AW00023394	I	66010	2004-03-11 00:00:00	596.69
24017	AW00024017	I	66011	2004-03-11 00:00:00	612.14
18139	AW00018139	I	66012	2004-03-11 00:00:00	2659.78
14103	AW00014103	I	66013	2004-03-11 00:00:00	835.74
29456	AW00029456	I	66014	2004-03-11 00:00:00	845.68
17973	AW00017973	I	65879	2004-03-10 00:00:00	2046.75
18143	AW00018143	I	65880	2004-03-10 00:00:00	2612.18
11498	AW00011498	I	65881	2004-03-10 00:00:00	25.38
11215	AW00011215	I	65882	2004-03-10 00:00:00	55.24
21209	AW00021209	I	65883	2004-03-10 00:00:00	44.19
23012	AW00023012	I	65884	2004-03-10 00:00:00	5.51
22155	AW00022155	I	65885	2004-03-10 00:00:00	77.34
15735	AW00015735	I	65886	2004-03-10 00:00:00	93.9
13023	AW00013023	I	65887	2004-03-10 00:00:00	65.17
12697	AW00012697	I	65888	2004-03-10 00:00:00	235.35
20165	AW00020165	I	65889	2004-03-10 00:00:00	2754.01
24850	AW00024850	I	65890	2004-03-10 00:00:00	690.59
28334	AW00028334	I	65891	2004-03-10 00:00:00	59.66
11661	AW00011661	I	65892	2004-03-10 00:00:00	35.66
11277	AW00011277	I	65893	2004-03-10 00:00:00	27.61
26500	AW00026500	I	65894	2004-03-10 00:00:00	27.61
23457	AW00023457	I	65895	2004-03-10 00:00:00	77.32
22056	AW00022056	I	65896	2004-03-10 00:00:00	38.65
22352	AW00022352	I	65897	2004-03-10 00:00:00	11.04
11869	AW00011869	I	65898	2004-03-10 00:00:00	76.21
21481	AW00021481	I	65899	2004-03-10 00:00:00	11.04
12916	AW00012916	I	65900	2004-03-10 00:00:00	132.58
14765	AW00014765	I	65901	2004-03-10 00:00:00	11.04
29341	AW00029341	I	65902	2004-03-10 00:00:00	109.36
28000	AW00028000	I	65903	2004-03-10 00:00:00	104.4
28045	AW00028045	I	65904	2004-03-10 00:00:00	132.58
19397	AW00019397	I	65905	2004-03-10 00:00:00	87.27
17534	AW00017534	I	65906	2004-03-10 00:00:00	5.51
18072	AW00018072	I	65907	2004-03-10 00:00:00	5.51
26177	AW00026177	I	65908	2004-03-10 00:00:00	32.58
29229	AW00029229	I	65909	2004-03-10 00:00:00	44.18
16498	AW00016498	I	65910	2004-03-10 00:00:00	44.18
14550	AW00014550	I	65911	2004-03-10 00:00:00	54.11
19190	AW00019190	I	65912	2004-03-10 00:00:00	30.14
18044	AW00018044	I	65913	2004-03-10 00:00:00	35.66
19508	AW00019508	I	65914	2004-03-10 00:00:00	6.94
28463	AW00028463	I	65915	2004-03-10 00:00:00	23.75
19183	AW00019183	I	65916	2004-03-10 00:00:00	54.11
29445	AW00029445	I	65917	2004-03-10 00:00:00	201.97
25754	AW00025754	I	65918	2004-03-10 00:00:00	26.28
16464	AW00016464	I	65919	2004-03-10 00:00:00	44.18
24081	AW00024081	I	65920	2004-03-10 00:00:00	34.56
24106	AW00024106	I	65921	2004-03-10 00:00:00	44.18
11306	AW00011306	I	65922	2004-03-10 00:00:00	44.19
11308	AW00011308	I	65923	2004-03-10 00:00:00	101.63
15448	AW00015448	I	65924	2004-03-10 00:00:00	14.3
18852	AW00018852	I	65925	2004-03-10 00:00:00	159.42
13232	AW00013232	I	65926	2004-03-10 00:00:00	24.29
12502	AW00012502	I	65927	2004-03-10 00:00:00	55.24
16770	AW00016770	I	65928	2004-03-10 00:00:00	2738.57
19824	AW00019824	I	65929	2004-03-10 00:00:00	695.54
14877	AW00014877	I	65930	2004-03-10 00:00:00	982.86
15914	AW00015914	I	65931	2004-03-10 00:00:00	2538.49
15989	AW00015989	I	65932	2004-03-10 00:00:00	2605.51
15453	AW00015453	I	65933	2004-03-10 00:00:00	820.3
11491	AW00011491	I	65934	2004-03-10 00:00:00	2710.61
16595	AW00016595	I	65935	2004-03-10 00:00:00	2676.91
21194	AW00021194	I	65936	2004-03-10 00:00:00	1911.62
17915	AW00017915	I	65937	2004-03-10 00:00:00	1341.98
17918	AW00017918	I	65938	2004-03-10 00:00:00	1276.81
26019	AW00026019	I	65939	2004-03-10 00:00:00	1297.8
14673	AW00014673	I	65940	2004-03-10 00:00:00	2535.96
21226	AW00021226	I	65941	2004-03-10 00:00:00	2738.46
18277	AW00018277	I	65942	2004-03-10 00:00:00	2754.01
26532	AW00026532	I	65943	2004-03-10 00:00:00	2649.85
25910	AW00025910	I	65944	2004-03-10 00:00:00	1352.34
21267	AW00021267	I	65945	2004-03-10 00:00:00	1918.26
18059	AW00018059	I	65946	2004-03-10 00:00:00	1895.04
24212	AW00024212	I	65947	2004-03-10 00:00:00	1276.81
17864	AW00017864	I	65948	2004-03-10 00:00:00	1934.83
14324	AW00014324	I	65949	2004-03-10 00:00:00	858.96
15022	AW00015022	I	65802	2004-03-09 00:00:00	1025.98
17956	AW00017956	I	65803	2004-03-09 00:00:00	1914.15
17214	AW00017214	I	65804	2004-03-09 00:00:00	2624.35
13121	AW00013121	I	65805	2004-03-09 00:00:00	30.14
15464	AW00015464	I	65806	2004-03-09 00:00:00	38.65
19589	AW00019589	I	65807	2004-03-09 00:00:00	35.67
19973	AW00019973	I	65808	2004-03-09 00:00:00	66.82
23347	AW00023347	I	65809	2004-03-09 00:00:00	5.51
23312	AW00023312	I	65810	2004-03-09 00:00:00	15.45
26137	AW00026137	I	65811	2004-03-09 00:00:00	77.34
11948	AW00011948	I	65812	2004-03-09 00:00:00	55.24
14669	AW00014669	I	65813	2004-03-09 00:00:00	65.17
13004	AW00013004	I	65814	2004-03-09 00:00:00	6.94
22648	AW00022648	I	65815	2004-03-09 00:00:00	2735.92
21087	AW00021087	I	65816	2004-03-09 00:00:00	905.53
11210	AW00011210	I	65817	2004-03-09 00:00:00	31.47
29199	AW00029199	I	65818	2004-03-09 00:00:00	43.07
28084	AW00028084	I	65819	2004-03-09 00:00:00	66.82
25353	AW00025353	I	65820	2004-03-09 00:00:00	30.14
25369	AW00025369	I	65821	2004-03-09 00:00:00	173.03
24985	AW00024985	I	65822	2004-03-09 00:00:00	106.16
24935	AW00024935	I	65823	2004-03-09 00:00:00	42.96
12363	AW00012363	I	65824	2004-03-09 00:00:00	33.14
25871	AW00025871	I	65825	2004-03-09 00:00:00	71.79
15564	AW00015564	I	65826	2004-03-09 00:00:00	16.55
20095	AW00020095	I	65827	2004-03-09 00:00:00	66.28
13303	AW00013303	I	65828	2004-03-09 00:00:00	15.45
16975	AW00016975	I	65829	2004-03-09 00:00:00	75.11
21904	AW00021904	I	65830	2004-03-09 00:00:00	83.95
14273	AW00014273	I	65831	2004-03-09 00:00:00	79.53
15930	AW00015930	I	65832	2004-03-09 00:00:00	92.79
16456	AW00016456	I	65833	2004-03-09 00:00:00	71.79
21541	AW00021541	I	65834	2004-03-09 00:00:00	165.73
20973	AW00020973	I	65835	2004-03-09 00:00:00	214.35
14706	AW00014706	I	65836	2004-03-09 00:00:00	27.61
22834	AW00022834	I	65837	2004-03-09 00:00:00	14.34
22825	AW00022825	I	65838	2004-03-09 00:00:00	87.25
25487	AW00025487	I	65839	2004-03-09 00:00:00	35.06
26403	AW00026403	I	65840	2004-03-09 00:00:00	46.33
20925	AW00020925	I	65841	2004-03-09 00:00:00	74.58
25679	AW00025679	I	65842	2004-03-09 00:00:00	44.18
11225	AW00011225	I	65843	2004-03-09 00:00:00	78.41
13144	AW00013144	I	65844	2004-03-09 00:00:00	49.99
17348	AW00017348	I	65845	2004-03-09 00:00:00	94.46
13061	AW00013061	I	65846	2004-03-09 00:00:00	51.35
17410	AW00017410	I	65847	2004-03-09 00:00:00	26.82
12733	AW00012733	I	65848	2004-03-09 00:00:00	9.93
13055	AW00013055	I	65849	2004-03-09 00:00:00	997.22
15769	AW00015769	I	65850	2004-03-09 00:00:00	2626.54
12784	AW00012784	I	65851	2004-03-09 00:00:00	2659.68
15999	AW00015999	I	65852	2004-03-09 00:00:00	2602.25
17779	AW00017779	I	65853	2004-03-09 00:00:00	896.51
15121	AW00015121	I	65854	2004-03-09 00:00:00	2580.14
21200	AW00021200	I	65855	2004-03-09 00:00:00	1934.83
14308	AW00014308	I	65856	2004-03-09 00:00:00	2580.14
21558	AW00021558	I	65857	2004-03-09 00:00:00	2735.92
14277	AW00014277	I	65858	2004-03-09 00:00:00	2563.59
26684	AW00026684	I	65859	2004-03-09 00:00:00	2673.06
14041	AW00014041	I	65860	2004-03-09 00:00:00	2666.43
25955	AW00025955	I	65861	2004-03-09 00:00:00	1402.07
23136	AW00023136	I	65862	2004-03-09 00:00:00	635.35
23365	AW00023365	I	65863	2004-03-09 00:00:00	596.69
21150	AW00021150	I	65864	2004-03-09 00:00:00	1293.38
20023	AW00020023	I	65865	2004-03-09 00:00:00	1276.81
17860	AW00017860	I	65866	2004-03-09 00:00:00	1964.63
18096	AW00018096	I	65867	2004-03-09 00:00:00	1918.26
18098	AW00018098	I	65868	2004-03-09 00:00:00	1939.25
18120	AW00018120	I	65869	2004-03-09 00:00:00	1907.21
17869	AW00017869	I	65870	2004-03-09 00:00:00	1945.32
18056	AW00018056	I	65871	2004-03-09 00:00:00	1907.21
20842	AW00020842	I	65872	2004-03-09 00:00:00	1292.25
24217	AW00024217	I	65873	2004-03-09 00:00:00	1336.46
11414	AW00011414	I	65874	2004-03-09 00:00:00	680.09
13686	AW00013686	I	65875	2004-03-09 00:00:00	596.69
29460	AW00029460	I	65876	2004-03-09 00:00:00	830.23
14226	AW00014226	I	65877	2004-03-09 00:00:00	1342.41
12676	AW00012676	I	65878	2004-03-09 00:00:00	2694.06
17255	AW00017255	I	65746	2004-03-08 00:00:00	954.69
18167	AW00018167	I	65747	2004-03-08 00:00:00	2657.49
12546	AW00012546	I	65748	2004-03-08 00:00:00	2591.18
14016	AW00014016	I	65749	2004-03-08 00:00:00	70.69
17333	AW00017333	I	65750	2004-03-08 00:00:00	79.5
25216	AW00025216	I	65751	2004-03-08 00:00:00	87.81
24607	AW00024607	I	65752	2004-03-08 00:00:00	5.51
13952	AW00013952	I	65753	2004-03-08 00:00:00	55.24
